Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43590713;1000873165122871100;63741746122391;(-0.096, -0.090, -0.259);(1.481, 332.442, 4.930);VALID;-0.441351652145386, -0.129477232694626, 0.887943923473358;0, 0, 0;VALID;-0.42279127240181, -0.152398183941841, 0.893320977687836;-0.0330438502132893, 0, 0;0.140308544039726;VALID;-0.459515333175659, -0.106439903378487, 0.881768763065338;0.0330438502132893, 0, 0;0.156371921300888;0.67494010925293;0
43590714;1000873165132969200;63741746122407;(-0.099, -0.091, -0.260);(1.698, 331.753, 5.419);VALID;-0.436301797628403, -0.128808602690697, 0.890533030033112;0, 0, 0;VALID;-0.42025488615036, -0.151777669787407, 0.894622445106506;-0.0330438502132893, 0, 0;0.140616580843925;VALID;-0.451998859643936, -0.105736255645752, 0.885729551315308;0.0330438502132893, 0, 0;0.156828388571739;0.653982818126678;0
43590715;1000873165143013000;63741746122424;(-0.102, -0.091, -0.260);(1.908, 331.061, 5.873);VALID;-0.430349171161652, -0.128315106034279, 0.893495857715607;0, 0, 0;VALID;-0.41729661822319, -0.15112167596817, 0.896117031574249;-0.0330438502132893, 0, 0;0.14051727950573;VALID;-0.443101614713669, -0.105419062077999, 0.890251517295837;0.0330438502132893, 0, 0;0.156846314668655;0.611251056194305;0
43590716;1000873165152933000;63741746122424;(-0.102, -0.091, -0.260);(1.908, 331.061, 5.873);VALID;-0.424352675676346, -0.127877995371819, 0.896421790122986;0, 0, 0;VALID;-0.414820700883865, -0.150839790701866, 0.897313296794891;-0.0330438502132893, 0, 0;0.140691250562668;VALID;-0.433622002601624, -0.10483705997467, 0.894975483417511;0.0330438502132893, 0, 0;0.157840386033058;2;0
43590717;1000873165162968100;63741746122441;(-0.105, -0.091, -0.261);(2.108, 330.307, 6.373);VALID;-0.417808294296265, -0.12711027264595, 0.899599492549896;0, 0, 0;VALID;-0.411359816789627, -0.14990371465683, 0.899061739444733;-0.0330438502132893, 0, 0;0.141026183962822;VALID;-0.424022227525711, -0.104245468974113, 0.899632155895233;0.0330438502132893, 0, 0;0.158399432897568;2;0
43590718;1000873165172974200;63741746122441;(-0.105, -0.091, -0.261);(2.108, 330.307, 6.373);VALID;-0.410406857728958, -0.125338807702065, 0.903247714042664;0, 0, 0;VALID;-0.407054364681244, -0.147395297884941, 0.901432931423187;-0.0330438502132893, 0, 0;0.141712605953217;VALID;-0.413553714752197, -0.103219509124756, 0.90460991859436;0.0330438502132893, 0, 0;0.158588945865631;2;0
43590719;1000873165182962600;63741746122457;(-0.108, -0.092, -0.261);(2.334, 329.540, 6.845);VALID;-0.401925176382065, -0.122513107955456, 0.907439649105072;0, 0, 0;VALID;-0.399840325117111, -0.143292099237442, 0.905314922332764;-0.0330438502132893, 0, 0;0.142180368304253;VALID;-0.403832912445068, -0.101680144667625, 0.909164547920227;0.0330438502132893, 0, 0;0.158802703022957;2;0
43590720;1000873165193135300;63741746122475;(-0.111, -0.093, -0.262);(2.621, 328.790, 7.226);VALID;-0.392165422439575, -0.119867719709873, 0.912051558494568;0, 0, 0;VALID;-0.39136528968811, -0.138932138681412, 0.909687340259552;-0.0330438502132893, 0, 0;0.142119333148003;VALID;-0.392820596694946, -0.100758984684944, 0.914078533649445;0.0330438502132893, 0, 0;0.15930949151516;2;0
43590721;1000873165203094700;63741746122475;(-0.111, -0.093, -0.262);(2.621, 328.790, 7.226);VALID;-0.384152621030808, -0.116530358791351, 0.915886163711548;0, 0, 0;VALID;-0.385816752910614, -0.133418843150139, 0.912877261638641;-0.0330438502132893, 0, 0;0.141388729214668;VALID;-0.382374376058578, -0.0996072664856911, 0.918623030185699;0.0330438502132893, 0, 0;0.159215658903122;2;0
43590722;1000873165213075600;63741746122491;(-0.114, -0.093, -0.263);(2.939, 328.174, 7.497);VALID;-0.374979764223099, -0.113278239965439, 0.920085966587067;0, 0, 0;VALID;-0.377458870410919, -0.128178417682648, 0.917112350463867;-0.0330438502132893, 0, 0;0.142240777611732;VALID;-0.372411757707596, -0.0983512029051781, 0.922841548919678;0.0330438502132893, 0, 0;0.159486427903175;2;0
43590723;1000873165223129800;63741746122491;(-0.114, -0.093, -0.263);(2.939, 328.174, 7.497);VALID;-0.365476369857788, -0.109965637326241, 0.924302220344543;0, 0, 0;VALID;-0.368560880422592, -0.122615359723568, 0.921481609344482;-0.0330438502132893, 0, 0;0.14187066257;VALID;-0.362327009439468, -0.0972963944077492, 0.926958739757538;0.0330438502132893, 0, 0;0.159555077552795;2;0
43590724;1000873165233136600;63741746122508;(-0.116, -0.094, -0.263);(3.283, 327.620, 7.706);VALID;-0.356300175189972, -0.106792360544205, 0.928248643875122;0, 0, 0;VALID;-0.359712660312653, -0.117846742272377, 0.925591111183167;-0.0330438502132893, 0, 0;0.142256200313568;VALID;-0.35283750295639, -0.0957229286432266, 0.93077540397644;0.0330438502132893, 0, 0;0.159920662641525;2;0
43590725;1000873165243094700;63741746122525;(-0.119, -0.094, -0.264);(3.590, 327.297, 7.769);VALID;-0.347034990787506, -0.10346046090126, 0.932128012180328;0, 0, 0;VALID;-0.3507961332798, -0.11270696669817, 0.929644644260406;-0.0330438502132893, 0, 0;0.141281872987747;VALID;-0.34323713183403, -0.0942030102014542, 0.934512734413147;0.0330438502132893, 0, 0;0.160226240754128;2;0
43590726;1000873165253058500;63741746122525;(-0.119, -0.094, -0.264);(3.590, 327.297, 7.769);VALID;-0.336581975221634, -0.100418761372566, 0.936284482479095;0, 0, 0;VALID;-0.340173780918121, -0.10809563100338, 0.934129059314728;-0.0330438502132893, 0, 0;0.14120027422905;VALID;-0.332964420318604, -0.0927342176437378, 0.938368320465088;0.0330438502132893, 0, 0;0.15986467897892;2;0
43590727;1000873165263279700;63741746122541;(-0.121, -0.095, -0.264);(3.882, 327.161, 7.795);VALID;-0.326812595129013, -0.0978266298770905, 0.940012514591217;0, 0, 0;VALID;-0.330431312322617, -0.104194432497025, 0.938061118125916;-0.0330438502132893, 0, 0;0.141873523592949;VALID;-0.323175102472305, -0.0914532095193863, 0.941909849643707;0.0330438502132893, 0, 0;0.159714221954346;2;0
43590728;1000873165273241500;63741746122541;(-0.121, -0.095, -0.264);(3.882, 327.161, 7.795);VALID;-0.317909777164459, -0.0953008010983467, 0.943319201469421;0, 0, 0;VALID;-0.321282982826233, -0.100906401872635, 0.941591799259186;-0.0330438502132893, 0, 0;0.141259163618088;VALID;-0.31452202796936, -0.0896908342838287, 0.945003390312195;0.0330438502132893, 0, 0;0.159324795007706;2;0
43590729;1000873165283223900;63741746122559;(-0.124, -0.096, -0.264);(4.178, 327.172, 7.896);VALID;-0.309927254915237, -0.0925714671611786, 0.946242868900299;0, 0, 0;VALID;-0.3123399913311, -0.0975887775421143, 0.944944560527802;-0.0330438502132893, 0, 0;0.140661865472794;VALID;-0.307504385709763, -0.08755112439394, 0.947510361671448;0.0330438502132893, 0, 0;0.159315332770348;2;0
43590730;1000873165293223400;63741746122559;(-0.124, -0.096, -0.264);(4.178, 327.172, 7.896);VALID;-0.302249878644943, -0.0898256525397301, 0.948987007141113;0, 0, 0;VALID;-0.303393512964249, -0.094014547765255, 0.948216021060944;-0.0330438502132893, 0, 0;0.141063913702965;VALID;-0.30110040307045, -0.0856350064277649, 0.949739515781403;0.0330438502132893, 0, 0;0.15852227807045;2;0
43590731;1000873165303220700;63741746122575;(-0.126, -0.096, -0.264);(4.454, 327.251, 8.096);VALID;-0.297251373529434, -0.0873001664876938, 0.950799822807312;0, 0, 0;VALID;-0.298638612031937, -0.0911927744746208, 0.949999392032623;-0.0330438502132893, 0, 0;0.140602871775627;VALID;-0.295858889818192, -0.083406001329422, 0.951583385467529;0.0330438502132893, 0, 0;0.158446028828621;2;0
43590732;1000873165313189100;63741746122592;(-0.128, -0.097, -0.264);(4.757, 327.420, 8.324);VALID;-0.293372273445129, -0.0848235264420509, 0.952227771282196;0, 0, 0;VALID;-0.295264601707459, -0.0885894596576691, 0.951299488544464;-0.0330438502132893, 0, 0;0.140171721577644;VALID;-0.291474491357803, -0.0810560137033463, 0.953138291835785;0.0330438502132893, 0, 0;0.158018037676811;2;0
43590733;1000873165323376100;63741746122592;(-0.128, -0.097, -0.264);(4.757, 327.420, 8.324);VALID;-0.290186583995819, -0.0822820365428925, 0.953426122665405;0, 0, 0;VALID;-0.291589856147766, -0.0859944224357605, 0.952670097351074;-0.0330438502132893, 0, 0;0.139399990439415;VALID;-0.28877854347229, -0.078568309545517, 0.954166650772095;0.0330438502132893, 0, 0;0.157473027706146;2;0
43590734;1000873165333371700;63741746122609;(-0.130, -0.098, -0.263);(5.083, 327.630, 8.572);VALID;-0.287473559379578, -0.0799106955528259, 0.95444917678833;0, 0, 0;VALID;-0.290008157491684, -0.0830146372318268, 0.95341694355011;-0.0330438502132893, 0, 0;0.139578878879547;VALID;-0.284934043884277, -0.0768053978681564, 0.955465078353882;0.0330438502132893, 0, 0;0.157308503985405;2;0
43590735;1000873165343399600;63741746122609;(-0.130, -0.098, -0.263);(5.083, 327.630, 8.572);VALID;-0.285429090261459, -0.0773618444800377, 0.955272436141968;0, 0, 0;VALID;-0.289005100727081, -0.0798700153827667, 0.95398998260498;-0.0330438502132893, 0, 0;0.139535188674927;VALID;-0.281847149133682, -0.0748520717024803, 0.95653510093689;0.0330438502132893, 0, 0;0.157205000519753;2;0
43590736;1000873165353335100;63741746122626;(-0.132, -0.099, -0.263);(5.396, 327.890, 8.840);VALID;-0.284044831991196, -0.0744199752807617, 0.955918490886688;0, 0, 0;VALID;-0.287637978792191, -0.0765502378344536, 0.954675078392029;-0.0330438502132893, 0, 0;0.139512911438942;VALID;-0.280446290969849, -0.0722882971167564, 0.957143783569336;0.0330438502132893, 0, 0;0.1567063331604;2;0
43590737;1000873165363358000;63741746122642;(-0.133, -0.099, -0.263);(5.698, 328.176, 9.135);VALID;-0.283320516347885, -0.0712952092289925, 0.956371545791626;0, 0, 0;VALID;-0.28720411658287, -0.072803795337677, 0.955098628997803;-0.0330438502132893, 0, 0;0.138904929161072;VALID;-0.279431521892548, -0.0697852745652199, 0.957626283168793;0.0330438502132893, 0, 0;0.15623539686203;2;0
43590738;1000873165373356800;63741746122642;(-0.133, -0.099, -0.263);(5.698, 328.176, 9.135);VALID;-0.282781928777695, -0.0678633898496628, 0.95678049325943;0, 0, 0;VALID;-0.286603987216949, -0.0690389350056648, 0.955558359622955;-0.0330438502132893, 0, 0;0.138133496046066;VALID;-0.278954893350601, -0.0666866526007652, 0.957985937595367;0.0330438502132893, 0, 0;0.155855521559715;2;0
43590739;1000873165383469900;63741746122659;(-0.135, -0.100, -0.262);(5.983, 328.506, 9.443);VALID;-0.283002853393555, -0.0640561506152153, 0.956977665424347;0, 0, 0;VALID;-0.286649584770203, -0.0650023967027664, 0.95582777261734;-0.0330438502132893, 0, 0;0.138457864522934;VALID;-0.279351711273193, -0.0631089061498642, 0.95811265707016;0.0330438502132893, 0, 0;0.15584634244442;2;0
43590740;1000873165393467700;63741746122659;(-0.135, -0.100, -0.262);(5.983, 328.506, 9.443);VALID;-0.280345439910889, -0.0624396726489067, 0.957866251468658;0, 0, 0;VALID;-0.284635245800018, -0.0631675720214844, 0.956552445888519;-0.0330438502132893, 0, 0;0.137424677610397;VALID;-0.276049852371216, -0.0617104880511761, 0.959160208702087;0.0330438502132893, 0, 0;0.156685918569565;2;0
43590741;1000873165403468600;63741746122676;(-0.137, -0.101, -0.261);(6.306, 328.883, 9.782);VALID;-0.25728252530098, -0.066357709467411, 0.964055180549622;0.0330438502132893, 0, 0;INVALID;;;;VALID;-0.25728252530098, -0.066357709467411, 0.964055180549622;0.0330438502132893, 0, 0;0.161049544811249;2;0
43590742;1000873165413537700;63741746122693;(-0.139, -0.102, -0.260);(6.681, 329.309, 10.144);INVALID;;;INVALID;;;;INVALID;;;;;
43590743;1000873165423471100;63741746122693;(-0.139, -0.102, -0.260);(6.681, 329.309, 10.144);VALID;-0.19553117454052, -0.181486576795578, 0.96375834941864;-0.0330438502132893, 0, 0;VALID;-0.19553117454052, -0.181486576795578, 0.96375834941864;-0.0330438502132893, 0, 0;0.136478707194328;INVALID;;;;2;0
43590744;1000873165433444000;63741746122708;(-0.140, -0.103, -0.259);(7.074, 329.843, 10.505);INVALID;;;INVALID;;;;INVALID;;;;;
43590745;1000873165443471600;63741746122725;(-0.142, -0.104, -0.258);(7.427, 330.506, 10.878);VALID;-0.0584871955215931, -0.221652746200562, 0.97337007522583;0.0330438502132893, 0, 0;INVALID;;;;VALID;-0.0584871955215931, -0.221652746200562, 0.97337007522583;0.0330438502132893, 0, 0;0.150985181331635;2;0
43590746;1000873165453578900;63741746122725;(-0.142, -0.104, -0.258);(7.427, 330.506, 10.878);VALID;0.0853031799197197, -0.219502314925194, 0.971875548362732;0, 0, 0;VALID;0.0458561219274998, -0.239264518022537, 0.969870984554291;-0.0330438502132893, 0, 0;0.138939797878265;VALID;0.124583847820759, -0.199311956763268, 0.971984386444092;0.0330438502132893, 0, 0;0.151659488677979;2;0
43590747;1000873165463595600;63741746122742;(-0.143, -0.104, -0.257);(7.764, 331.261, 11.327);VALID;0.20672295987606, -0.175262361764908, 0.962574005126953;0, 0, 0;VALID;0.202261820435524, -0.196574583649635, 0.959400117397308;-0.0330438502132893, 0, 0;0.140641018748283;VALID;0.211084008216858, -0.153865277767181, 0.965281844139099;0.0330438502132893, 0, 0;0.151958838105202;2;0
43590748;1000873165473627000;63741746122742;(-0.143, -0.104, -0.257);(7.764, 331.261, 11.327);VALID;0.287499457597733, -0.139097571372986, 0.94762647151947;0, 0, 0;VALID;0.304736107587814, -0.146480023860931, 0.941105484962463;-0.0330438502132893, 0, 0;0.142073422670364;VALID;0.27014946937561, -0.131660297513008, 0.953773975372314;0.0330438502132893, 0, 0;0.154730543494225;2;0
43590749;1000873165483591800;63741746122758;(-0.145, -0.105, -0.256);(8.047, 332.096, 11.690);VALID;0.336152672767639, -0.109588526189327, 0.935409903526306;0, 0, 0;VALID;0.360851615667343, -0.0981470495462418, 0.927444458007813;-0.0330438502132893, 0, 0;0.142172902822495;VALID;0.311183363199234, -0.120941840112209, 0.9426229596138;0.0330438502132893, 0, 0;0.15334889292717;1.01996231079102;0
43590750;1000873165493642200;63741746122775;(-0.146, -0.106, -0.254);(8.276, 333.160, 11.982);VALID;0.3807253241539, -0.0970514044165611, 0.91958099603653;0, 0, 0;VALID;0.416156351566315, -0.0762936249375343, 0.90608674287796;-0.0330438502132893, 0, 0;0.14338493347168;VALID;0.344582945108414, -0.11762785166502, 0.931357204914093;0.0330438502132893, 0, 0;0.152753069996834;0.632635653018951;0
43590751;1000873165503586500;63741746122775;(-0.146, -0.106, -0.254);(8.276, 333.160, 11.982);VALID;0.400080531835556, -0.0889974161982536, 0.912148594856262;0, 0, 0;VALID;0.438303798437119, -0.0649718344211578, 0.896475553512573;-0.0330438502132893, 0, 0;0.143932476639748;VALID;0.360943526029587, -0.112819738686085, 0.925738334655762;0.0330438502132893, 0, 0;0.152477592229843;0.559313833713531;0
43590752;1000873165513714500;63741746122792;(-0.147, -0.106, -0.252);(8.421, 334.401, 12.333);VALID;0.406120508909225, -0.0801067724823952, 0.910301625728607;0, 0, 0;VALID;0.445509552955627, -0.0562534369528294, 0.89350813627243;-0.0330438502132893, 0, 0;0.143562018871307;VALID;0.365755766630173, -0.103767640888691, 0.924908101558685;0.0330438502132893, 0, 0;0.152703851461411;0.54813551902771;0
43590753;1000873165523753600;63741746122792;(-0.147, -0.106, -0.252);(8.421, 334.401, 12.333);VALID;0.398283004760742, -0.0765005275607109, 0.914066910743713;0, 0, 0;VALID;0.43339079618454, -0.0533472113311291, 0.899625718593597;-0.0330438502132893, 0, 0;0.14293572306633;VALID;0.362387716770172, -0.0995025858283043, 0.92670077085495;0.0330438502132893, 0, 0;0.152426958084106;0.593030214309692;0
43590754;1000873165533717800;63741746122808;(-0.148, -0.107, -0.250);(8.504, 335.677, 12.607);VALID;0.389195740222931, -0.0718111246824265, 0.918351709842682;0, 0, 0;VALID;0.427902936935425, -0.0513074807822704, 0.902367234230042;-0.0330438502132893, 0, 0;0.142217099666595;VALID;0.349642395973206, -0.092158630490303, 0.932339489459991;0.0330438502132893, 0, 0;0.152479112148285;0.594399333000183;0
43590755;1000873165543711200;63741746122825;(-0.148, -0.107, -0.248);(8.478, 337.129, 12.829);VALID;0.379332184791565, -0.0694556683301926, 0.92264997959137;0, 0, 0;VALID;0.418689548969269, -0.0499757379293442, 0.906753242015839;-0.0330438502132893, 0, 0;0.142221629619598;VALID;0.339147418737412, -0.0887841060757637, 0.936534285545349;0.0330438502132893, 0, 0;0.152700200676918;0.602185487747192;0
43590756;1000873165553713900;63741746122825;(-0.148, -0.107, -0.248);(8.478, 337.129, 12.829);VALID;0.369676768779755, -0.0681939646601677, 0.926654577255249;0, 0, 0;VALID;0.407304614782333, -0.0494523942470551, 0.911952555179596;-0.0330438502132893, 0, 0;0.141517594456673;VALID;0.331315785646439, -0.086800292134285, 0.939518809318542;0.0330438502132893, 0, 0;0.152307689189911;0.63272887468338;0
43590757;1000873165563739300;63741746122841;(-0.148, -0.107, -0.246);(8.404, 338.756, 13.074);VALID;0.359944254159927, -0.0666324198246002, 0.930591344833374;0, 0, 0;VALID;0.395809590816498, -0.048881858587265, 0.917030692100525;-0.0330438502132893, 0, 0;0.141334757208824;VALID;0.323436290025711, -0.0842640176415443, 0.942490577697754;0.0330438502132893, 0, 0;0.152659699320793;0.669475972652435;0
43590758;1000873165573867300;63741746122841;(-0.148, -0.107, -0.246);(8.404, 338.756, 13.074);VALID;0.350906789302826, -0.0643148496747017, 0.934199154376984;0, 0, 0;VALID;0.385407507419586, -0.0481610856950283, 0.921488761901855;-0.0330438502132893, 0, 0;0.141224175691605;VALID;0.315840125083923, -0.080364890396595, 0.945402801036835;0.0330438502132893, 0, 0;0.152039974927902;0.712379515171051;0
43590759;1000873165583876500;63741746122859;(-0.147, -0.107, -0.244);(8.340, 340.661, 13.342);VALID;0.345306038856506, -0.0620101504027843, 0.936439275741577;0, 0, 0;VALID;0.379630595445633, -0.0471184588968754, 0.923937499523163;-0.0330438502132893, 0, 0;0.14057058095932;VALID;0.31044414639473, -0.0768053382635117, 0.947483718395233;0.0330438502132893, 0, 0;0.151570931077003;0.734241187572479;0
43590760;1000873165593868600;63741746122875;(-0.146, -0.107, -0.242);(8.258, 342.633, 13.563);VALID;0.336230248212814, -0.0599563755095005, 0.939869403839111;0, 0, 0;VALID;0.367646604776382, -0.046575915068388, 0.928798496723175;-0.0330438502132893, 0, 0;0.140445202589035;VALID;0.304380625486374, -0.0732595846056938, 0.949729144573212;0.0330438502132893, 0, 0;0.150910884141922;0.810917377471924;0
43590761;1000873165603868800;63741746122875;(-0.146, -0.107, -0.242);(8.258, 342.633, 13.563);VALID;0.317498236894608, -0.0581107586622238, 0.946476638317108;0, 0, 0;VALID;0.344484567642212, -0.0466992296278477, 0.937629759311676;-0.0330438502132893, 0, 0;0.140314221382141;VALID;0.290214508771896, -0.0694678500294685, 0.954436898231506;0.0330438502132893, 0, 0;0.151007428765297;0.956962406635284;0
43590762;1000873165613835000;63741746122891;(-0.145, -0.107, -0.240);(8.032, 344.873, 13.778);VALID;0.291685789823532, -0.0563484318554401, 0.954852998256683;0, 0, 0;VALID;0.315635710954666, -0.0467649325728416, 0.94772732257843;-0.0330438502132893, 0, 0;0.140139669179916;VALID;0.267526924610138, -0.0658915713429451, 0.961294770240784;0.0330438502132893, 0, 0;0.150491446256638;1.10958862304688;0
